id,question,slug,start_date,end_date,volume,liquidity,active,closed,outcomes,outcomePrices,volumeNum,liquidityNum,endDateIso,volume24hr,clobTokenIds,fpmmLive,competitive,approved,spread,oneDayPriceChange,lastTradePrice,bestBid,bestAsk,outcome_1,price_1,outcome_2,price_2,outcome_3,price_3
239603,What will the ETH floor price of Chain Runners be on December 2?  ,what-will-the-eth-floor-price-of-chain-runners-be-on-december-2,,,,,True,True,"[""Long"", ""Short""]","[""0.0000001574303266238307514945522967593241"", ""0.9999998425696733761692485054477032""]",24242.55,6550.76,2021-12-02,0,"[""79450051508837514589670008977544649920132525094143287298014849479255870381186"", ""103786316118716990013127770864564834673908742355913965997168620603892035851169""]",True,0,True,1,0,0,0,1,Long,1.5743032662383077e-05,Short,99.99998425696734,,
239677,Will the Ethereum ($ETH) Market Cap be above $520 billion on December 9?,will-the-ethereum-eth-market-cap-be-above-520-billion-on-december-9,,,,,True,True,"[""Yes"", ""No""]","[""0.0000007933325337331283763204747844076391"", ""0.9999992066674662668716236795252156""]",77688.63,49.86,2021-12-09,0,"[""111891472256808530492958665747443092516669248991547525694639002075174016914302"", ""85935621320941620483652013570264393616108071197501496458467569123203214684587""]",True,0,True,1,0,0,0,1,Yes,7.933325337331283e-05,No,99.99992066674662,,
239678,"Will the floor price of CryptoPunks be above 85 ETH on December 16, 2021?",will-the-floor-price-of-cryptopunks-be-above-85-eth-on-december-16-2021,,,,,True,True,"[""Yes"", ""No""]","[""0.0000002129399139883612506788994497468539"", ""0.9999997870600860116387493211005503""]",28633.06,243.41,2021-12-16,0,"[""71197793890759135197933069292966639162393029451641176008423431220792798145310"", ""114654401875209220521638383624559534366091282037590569920556890287727139276132""]",True,0,True,1,0,0,0,1,Yes,2.1293991398836124e-05,No,99.99997870600859,,
239742,Will Ethereum reach $5000 by the end of 2021?,will-ethereum-reach-5000-this-year,,,,,True,True,"[""Yes"", ""No""]","[""0.0000001531214322117825511171528501629716"", ""0.9999998468785677882174488828471498""]",234003.38,195.7,2021-12-31,0,"[""4359188412273386931097296972394626001154547916963288963585068644233824722562"", ""1564805719858652981757920159494718197808214432499475214891042937747672220220""]",True,0,True,1,0,0,0,1,Yes,1.5312143221178256e-05,No,99.99998468785678,,
239743,Which cryptocurrency will perform better in December 2021: Bitcoin or Ethereum?,which-cryptocurrency-will-perform-better-in-december-2021-bitcoin-or-ethereum,,,,,True,True,"[""Bitcoin"", ""Ethereum""]","[""0.9999998374530032646030274236394368"", ""0.0000001625469967353969725763605631666237""]",110955.43,166.59,2022-01-01,0,"[""12536971080377742412040036516830501239367083129960111489096738586273391365553"", ""16575957500705860191984628351675166433501345748571415623592803680340856517869""]",True,0,True,1,0,0,0,1,Bitcoin,99.99998374530033,Ethereum,1.6254699673539698e-05,,
239796,Will Sequoia Capital's Youtube memo sell for more than 100 ETH?,will-sequoia-capitals-youtube-memo-sell-for-more-than-100-eth,,,,,True,True,"[""Yes"", ""No""]","[""0.9999998783567996088201147749674579"", ""0.0000001216432003911798852250325420688556""]",7397.26,277.62,2021-12-07,0,"[""101359491423992736873012695699203491427447789059619788711634854749384843798189"", ""100007899419740944490347839640220734089246998970747597045850196467233264033616""]",True,0,True,1,0,0,0,1,Yes,99.99998783567996,No,1.2164320039117988e-05,,
239867,Will Sequoia Capital's Youtube memo sell for more than 25 ETH?,will-sequoia-capitals-youtube-memo-sell-for-more-than-25-eth,,,,,True,True,"[""Yes"", ""No""]","[""0.9999999019745686928624685409310839"", ""0.00000009802543130713753145906891608083185""]",9679.54,237.23,2021-12-07,0,"[""1141156535347154296075301775656100876529199583930250029550260218856473036669"", ""93112212557303173456455232999666051850372423251545106323147452432458015381185""]",True,0,True,1,0,0,0,1,Yes,99.99999019745687,No,9.802543130713752e-06,,
239911,"Will the floor price of CryptoPunks be above 55 ETH on December 23, 2021?",will-the-floor-price-of-cryptopunks-be-above-55-eth-on-december-23-2021,,,,,True,True,"[""Yes"", ""No""]","[""0.0000001310162706008157523055374591857673"", ""0.9999998689837293991842476944625408""]",278291.68,334.65,2021-12-23,0,"[""23726809828780194592388821758737233772643872088227074548905847388856222440465"", ""10139166883347597043870734965926073459494155482125000012307237577684884309438""]",True,0,True,1,0,0,0,1,Yes,1.3101627060081576e-05,No,99.99998689837294,,
239912,"Will the floor price of CryptoPunks be above 69 ETH on December 23, 2021?",will-the-floor-price-of-cryptopunks-be-above-69-eth-on-december-23-2021,,,,,True,True,"[""Yes"", ""No""]","[""0.0000008979006936087233341634802340611556"", ""0.9999991020993063912766658365197659""]",360322.07,95.46,2021-12-23,0,"[""115332121717466846242011196035458677008747342222183858874475558618701286118654"", ""3716504111648115417213337994421192544834760373739314441770706276123119299693""]",True,0,True,1,0,0,0,1,Yes,8.979006936087233e-05,No,99.99991020993065,,
239913,"Will the floor price of CryptoPunks be above 75 ETH on December 23, 2021?",will-the-floor-price-of-cryptopunks-be-above-75-eth-on-december-23-2021,,,,,True,True,"[""Yes"", ""No""]","[""0.0000006845283117790932079785419477410211"", ""0.9999993154716882209067920214580523""]",224134.54,80.65,2021-12-23,0,"[""26468062024052831485399158110087138044959957598276435862472430068188733432218"", ""55989125995047781767966222582042906732646944258635665005394353234089488001392""]",True,0,True,1,0,0,0,1,Yes,6.845283117790932e-05,No,99.99993154716881,,
239914,"Will the floor price of CryptoPunks be above 90 ETH on December 23, 2021?",will-the-floor-price-of-cryptopunks-be-above-90-eth-on-december-23-2021,,,,,True,True,"[""Yes"", ""No""]","[""0.0000007757161879118775586170588415027617"", ""0.9999992242838120881224413829411585""]",439684.51,100.76,2021-12-23,0,"[""71278746512350239949537655901339749377144865912034312895178463442040476480054"", ""68407564991907150859989056698517395349668821465837238729700639489970839007017""]",True,0,True,1,0,0,0,1,Yes,7.757161879118776e-05,No,99.99992242838121,,
240032,"Will $ETH (Ethereum) be above $4,000 on December 23, 12pm ET?",will-eth-ethereum-be-above-4000-on-december-23-12pm-et,,,,,True,True,"[""Yes"", ""No""]","[""0.0000007958719986389697263867160193889138"", ""0.9999992041280013610302736132839806""]",66823.67,51.87,2021-12-23,0,"[""8326891837251990395217308271499093626072759135557638456545850541756785463052"", ""44823552705042667786744249721908170022611702241205658432472164270904977427711""]",True,0,True,1,0,0,0,1,Yes,7.958719986389697e-05,No,99.99992041280014,,
240040,"Will the floor price of Bored Apes be above 48 ETH on December 22, 2021?",will-the-floor-price-of-bored-apes-be-above-48-eth-on-december-22-2021,,,,,True,True,"[""Yes"", ""No""]","[""0.9999996544816841337725902468592302"", ""0.0000003455183158662274097531407698042843""]",19848.78,565.24,2021-12-22,0,"[""113900445525393170070419044362212034778801831494498473056743044477395746029292"", ""91176758480761630174509817471439643832653434225372151451697823827192917350691""]",True,0,True,1,0,0,0,1,Yes,99.99996544816841,No,3.455183158662274e-05,,
240041,"Will the floor price of Bored Apes be above 50 ETH on December 22, 2021?",will-the-floor-price-of-bored-apes-be-above-50-eth-on-december-22-2021,,,,,True,True,"[""Yes"", ""No""]","[""0.9999997821595650459640365435808309"", ""0.0000002178404349540359634564191691196087""]",37864.48,243.63,2021-12-22,0,"[""62847034508589073174694293366688998126542794096949951130580842503805381800826"", ""59371056921698073838917555024053531222753493394725356377761123759843009297895""]",True,0,True,1,0,0,0,1,Yes,99.9999782159565,No,2.1784043495403595e-05,,
240042,"Will the floor price of Bored Apes be above 54 ETH on December 22, 2021?",will-the-floor-price-of-bored-apes-be-above-54-eth-on-december-22-2021,,,,,True,True,"[""Yes"", ""No""]","[""0.0000001351900317389550540165554402711161"", ""0.9999998648099682610449459834445597""]",8009.73,353.96,2021-12-22,0,"[""104748326996182536892170452692306174314212289438866662363589422603119299491274"", ""83433328122496250477644836853428652703129907220934354423118952232543938242946""]",True,0,True,1,0,0,0,1,Yes,1.3519003173895505e-05,No,99.99998648099682,,
240197,Will the floor price of CryptoPunks be above 55 ETH on January 13?,will-the-floor-price-of-cryptopunks-be-above-55-eth-on-january-13,,,,,True,True,"[""Yes"", ""No""]","[""0.999999835562979999204313469873014"", ""0.0000001644370200007956865301269859652304""]",5766.95,1519.31,2022-01-13,0,"[""15592634321771349673052684400192168851180921657706003600208318312269573580830"", ""58528008504274359679310613410303764119819531042881151962089316916169933119765""]",True,0,True,1,0,0,0,1,Yes,99.999983556298,No,1.644370200007957e-05,,
240198,Will the floor price of CryptoPunks be above 69 ETH on January 13?,will-the-floor-price-of-cryptopunks-be-above-69-eth-on-january-13,,,,,True,True,"[""Yes"", ""No""]","[""0.00000015137042495735687757157249731962"", ""0.9999998486295750426431224284275027""]",22477.12,0,2022-01-13,0,"[""88851140277431257374117662181289246683940939431093970723651121986426847495941"", ""89570401685832143723907161386525170883516200587612196977705832674354196306252""]",True,0,True,1,0,0,0,1,Yes,1.5137042495735688e-05,No,99.9999848629575,,
240199,Will the floor price of CryptoPunks be above 75 ETH on January 13?,will-the-floor-price-of-cryptopunks-be-above-75-eth-on-january-13,,,,,True,True,"[""Yes"", ""No""]","[""0.0000001647660568217590131640358595260019"", ""0.9999998352339431782409868359641405""]",10374.8,0,2022-01-13,0,"[""76680924412312340732918503931437198558849254717183143399468779134605572362446"", ""50108045212773711107756069782182904124028340127831553086409475584072110767602""]",True,0,True,1,0,0,0,1,Yes,1.64766056821759e-05,No,99.99998352339432,,
240200,Will the floor price of Bored Apes be above 53 ETH on January 14?,will-the-floor-price-of-bored-apes-be-above-53-eth-on-january-14,,,,,True,True,"[""Yes"", ""No""]","[""0.9999998388802358920346752802005479"", ""0.000000161119764107965324719799452091857""]",9107.83,1824.8,2022-01-14,0,"[""67869310699605395154359332437931519704576471989066237579291275580710687580675"", ""15405692070667115833352305375261693625915009922759728207955524158738670299033""]",True,0,True,1,0,0,0,1,Yes,99.99998388802359,No,1.6111976410796534e-05,,
240201,Will the floor price of Bored Apes be above 59 ETH on January 14?,will-the-floor-price-of-bored-apes-be-above-59-eth-on-january-14,,,,,True,True,"[""Yes"", ""No""]","[""0.9999998350428727050633666911807957"", ""0.000000164957127294936633308819204334298""]",21581.15,2617.1,2022-01-14,0,"[""82713347239443250629440025585718028759853802283842272227090850451112749898172"", ""70397125550023389440099546790127759559230325416921842311993569935271258946192""]",True,0,True,1,0,0,0,1,Yes,99.99998350428727,No,1.6495712729493663e-05,,
240202,Will the floor price of Bored Apes be above 65 ETH on January 14?,will-the-floor-price-of-bored-apes-be-above-65-eth-on-january-14,,,,,True,True,"[""Yes"", ""No""]","[""0.9999987937479009308585204191167992"", ""0.000001206252099069141479580883200830726""]",22820.58,36.84,2022-01-14,0,"[""74865608091841654709605261013825011331785549989388417629143479463657721134554"", ""82375544562489783306151237571464342790399277101594196730324313088167440154387""]",True,0,True,1,0,0,0,1,Yes,99.99987937479008,No,0.00012062520990691413,,
240204,Will the floor price of Mutant Apes be above 7 ETH on January 12?,will-the-floor-price-of-mutant-apes-be-above-7-eth-on-january-12,,,,,True,True,"[""Yes"", ""No""]","[""0.9999998364760808659866143511739583"", ""0.0000001635239191340133856488260417390686""]",8738.8,998.87,2022-01-12,0,"[""80140113877968634155798562935440038085106727336037123207607395080408796708231"", ""94065941988251485828847901765408463912409044897322075784989052725249273122981""]",True,0,True,1,0,0,0,1,Yes,99.99998364760808,No,1.635239191340134e-05,,
240205,Will the floor price of Mutant Apes be above 10 ETH on January 12?,will-the-floor-price-of-mutant-apes-be-above-10-eth-on-january-12,,,,,True,True,"[""Yes"", ""No""]","[""0.9999998359759675056534582008261986"", ""0.0000001640240324943465417991738014456577""]",24903.38,1000.24,2022-01-12,0,"[""40882251440015236601811252199917478309644851901039674148627150632502084523003"", ""25411142193397783330295954090508155662060642132075543300182911990031754301118""]",True,0,True,1,0,0,0,1,Yes,99.99998359759675,No,1.6402403249434654e-05,,
240207,Will the floor price of Mutant Apes be above 13 ETH on January 12?,will-the-floor-price-of-mutant-apes-be-above-13-eth-on-january-12,,,,,True,True,"[""Yes"", ""No""]","[""0.9999998344666676825818581095196893"", ""0.0000001655333323174181418904803107117448""]",78581.88,1115.35,2022-01-12,0,"[""63969416697916267193286604113703890606862760400154177415414146956599288653138"", ""101522415068185364894847762357113677389704848906955774712447647205384062879036""]",True,0,True,1,0,0,0,1,Yes,99.99998344666677,No,1.6553333231741814e-05,,
240227,"Will $ETH (Ethereum) be above $4,000 on January 12, 12pm ET?",will-eth-ethereum-be-above-4000-on-january-12-12pm-et,,,,,True,True,"[""Yes"", ""No""]","[""0.0000003689704656138368253152609091142253"", ""0.9999996310295343861631746847390909""]",24783.8,10.25,2022-01-12,0,"[""12209202167876666135477891198151493238459426124599958294881198590517193979168"", ""57726493514809943115931615629954013861168444336971258162731232520546094327357""]",True,0,True,1,0,0,0,1,Yes,3.6897046561383685e-05,No,99.99996310295344,,
240298,"Will $ETH (Ethereum) be above $3,800 on January 12, 12pm ET?",will-eth-ethereum-be-above-3800-on-january-12-12pm-et,,,,,True,True,"[""Yes"", ""No""]","[""0.0000001393553384918817244718826485503599"", ""0.9999998606446615081182755281173514""]",2428.99,503.46,2022-01-12,0,"[""40633605437266693243771494019660002821334412397414719115160412157602702903644"", ""103610210519546156471560481216652695243004378461991127111252235352774799940809""]",True,0,True,1,0,0,0,1,Yes,1.3935533849188173e-05,No,99.99998606446616,,
240392,Will Joe Biden's FiveThirtyEight approval rating be 42.3% or less on January 26?,will-joe-bidens-fivethirtyeight-approval-rating-be-42pt3-or-less-on-january-26,,,,,True,True,"[""Yes"", ""No""]","[""0.9999994666990067433068255288580831"", ""0.0000005333009932566931744711419168701089""]",10279.27,0,2022-01-26,0,"[""65724968777128438279550663248556245342751526212440846323975347058653760535482"", ""106982555154960554290016862852715080903992603838769048088826276854072622272601""]",True,0,True,1,0,0,0,1,Yes,99.99994666990068,No,5.333009932566932e-05,,
240393,Will Joe Biden's FiveThirtyEight approval rating be between 42.4% and 42.6% on January 26?,will-joe-bidens-fivethirtyeight-approval-rating-be-between-42pt4-and-42pt6-on-january-26,,,,,True,True,"[""Yes"", ""No""]","[""0.0000006000305366915359663249952333912156"", ""0.9999993999694633084640336750047666""]",943.6,0,2022-01-26,0,"[""48062344320231612263557652029993886516114391557446131734843078887706151498096"", ""108954849012372289283386817067054076295146146073105858620606365547343888706383""]",True,0,True,1,0,0,0,1,Yes,6.00030536691536e-05,No,99.99993999694632,,
240394,Will Joe Biden's FiveThirtyEight approval rating be between 42.7% and 42.9% on January 26?,will-joe-bidens-fivethirtyeight-approval-rating-be-between-42pt7-and-42pt9-on-january-26,,,,,True,True,"[""Yes"", ""No""]","[""0.0000003870082040728312816559875848968039"", ""0.9999996129917959271687183440124151""]",653.57,0,2022-01-26,0,"[""107434669681994193832558269737931761767352958444288963381974003128050715151444"", ""106666907841628739185942373619853390760109319964627038640610869602210066869909""]",True,0,True,1,0,0,0,1,Yes,3.870082040728313e-05,No,99.9999612991796,,
